id,city_en,prefecture_en
29206,"Sakurai, Nara",Nara
29207,"Gojo, Nara",Nara
29208,"Gose, Nara",Nara
29209,"Ikoma, Nara",Nara
29210,"Kashiba, Nara",Nara
29211,"Katsuragi, Nara",Nara
29212,"Uda, Nara",Nara
29322,"Yamazoe, Nara",Nara
29342,"Heguri, Nara",Nara
29343,"Sango, Nara",Nara
29344,"Ikaruga, Nara",Nara
29345,"Ando, Nara",Nara
29361,"Kawanishi, Nara",Nara
29362,"Miyake, Nara",Nara
29363,"Tawaramoto, Nara",Nara
29385,"Soni, Nara",Nara
29386,"Mitsue, Nara",Nara
29401,"Takatori, Nara",Nara
29402,"Asuka, Nara",Nara
29424,"Kanmaki, Nara",Nara
29425,"oji, Nara",Nara
29426,"Koryo, Nara",Nara
29427,"Kawai, Nara",Nara
29441,"Yoshino, Nara",Nara
29442,"oyodo, Nara",Nara
29443,"Shimoichi, Nara",Nara
29444,"Kurotaki, Nara",Nara
29446,"Tenkawa, Nara",Nara
29447,"Nosegawa, Nara",Nara
29449,Totsukawa,Nara
29450,"Shimokitayama, Nara",Nara
29451,"Kamikitayama, Nara",Nara
29452,"Kawakami, Nara",Nara
29453,"Higashiyoshino, Nara",Nara
30201,Wakayama (city),Wakayama
30202,"Kainan, Wakayama",Wakayama
30203,"Hashimoto, Wakayama",Wakayama
30204,"Arida, Wakayama",Wakayama
30205,"Gobo, Wakayama",Wakayama
30206,"Tanabe, Wakayama",Wakayama
30207,"Shingu, Wakayama",Wakayama
30208,"Kinokawa, Wakayama",Wakayama
30209,"Iwade, Wakayama",Wakayama
30304,"Kimino, Wakayama",Wakayama
30341,"Katsuragi, Wakayama",Wakayama
30343,"Kudoyama, Wakayama",Wakayama
30344,"Koya, Wakayama",Wakayama
30361,"Yuasa, Wakayama",Wakayama
30362,"Hirogawa, Wakayama",Wakayama
30366,"Aridagawa, Wakayama",Wakayama
30381,"Mihama, Wakayama",Wakayama
30382,"Hidaka, Wakayama",Wakayama
30383,"Yura, Wakayama",Wakayama
30390,"Inami, Wakayama",Wakayama
30391,"Minabe, Wakayama",Wakayama
30392,"Hidakagawa, Wakayama",Wakayama
30401,"Shirahama, Wakayama",Wakayama
30404,"Kamitonda, Wakayama",Wakayama
30406,"Susami, Wakayama",Wakayama
30421,Nachikatsuura,Wakayama
30422,"Taiji, Wakayama",Wakayama
30424,"Kozagawa, Wakayama",Wakayama
30427,"Kitayama, Wakayama",Wakayama
30428,"Kushimoto, Wakayama",Wakayama
31201,Tottori (city),Tottori
31202,"Yonago, Tottori",Tottori
31203,"Kurayoshi, Tottori",Tottori
31204,"Sakaiminato, Tottori",Tottori
31302,"Iwami, Tottori",Tottori
31325,"Wakasa, Tottori",Tottori
31328,"Chizu, Tottori",Tottori
31329,"Yazu, Tottori",Tottori
31364,"Misasa, Tottori",Tottori
31370,"Yurihama, Tottori",Tottori
31371,"Kotoura, Tottori",Tottori
31372,"Hokuei, Tottori",Tottori
31384,"Hiezu, Tottori",Tottori
31386,"Daisen, Tottori",Tottori
31389,"Nanbu, Tottori",Tottori
31390,"Hoki, Tottori",Tottori
31401,"Nichinan, Tottori",Tottori
31402,"Hino, Tottori",Tottori
31403,"Kofu, Tottori",Tottori
32201,Matsue,Shimane
32202,"Hamada, Shimane",Shimane
32203,"Izumo, Shimane",Shimane
32204,"Masuda, Shimane",Shimane
32205,"oda, Shimane",Shimane
32206,"Yasugi, Shimane",Shimane
32207,"Gotsu, Shimane",Shimane
32209,"Unnan, Shimane",Shimane
32343,"Okuizumo, Shimane",Shimane
32386,"Iinan, Shimane",Shimane
32441,"Kawamoto, Shimane",Shimane
32448,"Misato, Shimane",Shimane
32449,"onan, Shimane",Shimane
32501,"Tsuwano, Shimane",Shimane
32505,"Yoshika, Shimane",Shimane
32525,"Ama, Shimane",Shimane
32526,"Nishinoshima, Shimane",Shimane
32527,"Chibu, Shimane",Shimane
32528,"Okinoshima, Shimane",Shimane
33100,Okayama,Okayama
33101,"Kita-ku, Okayama",Okayama
33102,"Naka-ku, Okayama",Okayama
33103,"Higashi-ku, Okayama",Okayama
33104,"Minami-ku, Okayama",Okayama
33202,Kurashiki,Okayama
33203,Tsuyama,Okayama
33204,Tamano,Okayama
33205,Kasaoka,Okayama
33207,Ibara,Okayama
33208,Soja,Okayama
33209,"Takahashi, Okayama",Okayama
33210,Niimi,Okayama
33211,"Bizen, Okayama",Okayama
33212,"Setouchi, Okayama",Okayama
33213,Akaiwa,Okayama
33214,Maniwa,Okayama
33215,"Mimasaka, Okayama",Okayama
33216,Asakuchi,Okayama
33346,"Wake, Okayama",Okayama
33423,Hayashima,Okayama
33445,Satosho,Okayama
33461,"Yakage, Okayama",Okayama
33586,"Shinjo, Okayama",Okayama
33606,Kagamino,Okayama
33622,Shoo,Okayama
33623,"Nagi, Okayama",Okayama
33643,Nishiawakura,Okayama
33663,Kumenan,Okayama
33666,"Misaki, Okayama",Okayama
33681,Kibichuo,Okayama
34100,Hiroshima,Hiroshima
34101,"Naka-ku, Hiroshima",Hiroshima
34102,"Higashi-ku, Hiroshima",Hiroshima
34103,"Minami-ku, Hiroshima",Hiroshima
34104,"Nishi-ku, Hiroshima",Hiroshima
34105,"Asaminami-ku, Hiroshima",Hiroshima
34106,"Asakita-ku, Hiroshima",Hiroshima
34107,"Aki-ku, Hiroshima",Hiroshima
34108,"Saeki-ku, Hiroshima",Hiroshima
34202,"Kure, Hiroshima",Hiroshima
34203,"Takehara, Hiroshima",Hiroshima
34204,"Mihara, Hiroshima",Hiroshima
34205,"Onomichi, Hiroshima",Hiroshima
34207,"Fukuyama, Hiroshima",Hiroshima
34208,"Fuchu, Hiroshima",Hiroshima
34209,"Miyoshi, Hiroshima",Hiroshima
34210,"Shobara, Hiroshima",Hiroshima
34211,"otake, Hiroshima",Hiroshima
34212,Higashihiroshima,Hiroshima
34213,"Hatsukaichi, Hiroshima",Hiroshima
34214,"Akitakata, Hiroshima",Hiroshima
34215,"Etajima, Hiroshima",Hiroshima
34302,"Fuchu, Hiroshima (town)",Hiroshima
34304,"Kaita, Hiroshima",Hiroshima
34307,"Kumano, Hiroshima",Hiroshima
34309,"Saka, Hiroshima",Hiroshima
34368,"Akiota, Hiroshima",Hiroshima
34369,"Kitahiroshima, Hiroshima",Hiroshima
34431,"osakikamijima, Hiroshima",Hiroshima
34462,"Sera, Hiroshima",Hiroshima
34545,"Jinsekikogen, Hiroshima",Hiroshima
35201,Shimonoseki,Yamaguchi
35202,"Ube, Yamaguchi",Yamaguchi
35203,Yamaguchi (city),Yamaguchi
35204,"Hagi, Yamaguchi",Yamaguchi
35206,Hofu,Yamaguchi
35207,Kudamatsu,Yamaguchi
35208,Iwakuni,Yamaguchi
35210,"Hikari, Yamaguchi",Yamaguchi
35211,"Nagato, Yamaguchi",Yamaguchi
35212,"Yanai, Yamaguchi",Yamaguchi
35213,"Mine, Yamaguchi",Yamaguchi
35215,Shunan,Yamaguchi
35216,San'yo-Onoda,Yamaguchi
35305,Suo-oshima,Yamaguchi
35321,"Waki, Yamaguchi",Yamaguchi
35341,Kaminoseki,Yamaguchi
35343,Tabuse,Yamaguchi
35344,Hirao,Yamaguchi
35502,"Abu, Yamaguchi",Yamaguchi
36201,Tokushima (city),Tokushima
36202,"Naruto, Tokushima",Tokushima
36203,"Komatsushima, Tokushima",Tokushima
36204,"Anan, Tokushima",Tokushima
36205,"Yoshinogawa, Tokushima",Tokushima
36206,"Awa, Tokushima",Tokushima
36207,"Mima, Tokushima",Tokushima
36208,"Miyoshi, Tokushima",Tokushima
36301,"Katsuura, Tokushima",Tokushima
36302,"Kamikatsu, Tokushima",Tokushima
36321,"Sanagochi, Tokushima",Tokushima
36341,"Ishii, Tokushima",Tokushima
36342,"Kamiyama, Tokushima",Tokushima
36368,"Naka, Tokushima",Tokushima
36383,"Mugi, Tokushima",Tokushima
36387,"Minami, Tokushima",Tokushima
36388,"Kaiyo, Tokushima",Tokushima
36401,"Matsushige, Tokushima",Tokushima
36402,"Kitajima, Tokushima",Tokushima
36403,"Aizumi, Tokushima",Tokushima
36404,"Itano, Tokushima",Tokushima
36405,"Kamiita, Tokushima",Tokushima
36468,"Tsurugi, Tokushima",Tokushima
36489,Higashimiyoshi,Tokushima
37201,"Takamatsu, Kagawa",Kagawa
37202,"Marugame, Kagawa",Kagawa
37203,"Sakaide, Kagawa",Kagawa
37204,"Zentsuji, Kagawa",Kagawa
37205,"Kan'onji, Kagawa",Kagawa
37206,"Sanuki, Kagawa",Kagawa
37207,"Higashikagawa, Kagawa",Kagawa
37208,"Mitoyo, Kagawa",Kagawa
37322,"Tonosho, Kagawa",Kagawa
37324,"Shodoshima, Kagawa",Kagawa
37341,"Miki, Kagawa",Kagawa
37364,"Naoshima, Kagawa",Kagawa
37386,Utazu,Kagawa
37387,"Ayagawa, Kagawa",Kagawa
37403,"Kotohira, Kagawa",Kagawa
37404,"Tadotsu, Kagawa",Kagawa
37406,"Manno, Kagawa",Kagawa
38201,Matsuyama,Ehime
38202,"Imabari, Ehime",Ehime
38203,"Uwajima, Ehime",Ehime
38204,"Yawatahama, Ehime",Ehime
38205,"Niihama, Ehime",Ehime
38206,"Saijo, Ehime",Ehime
38207,"Ozu, Ehime",Ehime
38210,"Iyo, Ehime",Ehime
38213,Shikokuchuo,Ehime
38214,"Seiyo, Ehime",Ehime
38215,"Toon, Ehime",Ehime
38356,"Kamijima, Ehime",Ehime
38386,"Kumakogen, Ehime",Ehime
38401,"Masaki, Ehime",Ehime
38402,"Tobe, Ehime",Ehime
38422,"Uchiko, Ehime",Ehime
38442,Ikata,Ehime
38484,"Matsuno, Ehime",Ehime
38488,"Kihoku, Ehime",Ehime
38506,"Ainan, Ehime",Ehime
39201,"Kochi, Kochi",Kochi
39202,"Muroto, Kochi",Kochi
39203,"Aki, Kochi",Kochi
39204,"Nankoku, Kochi",Kochi
39205,"Tosa, Kochi",Kochi
39206,"Susaki, Kochi",Kochi
39208,"Sukumo, Kochi",Kochi
39209,"Tosashimizu, Kochi",Kochi
39210,"Shimanto, Kochi (city)",Kochi
39211,"Konan, Kochi",Kochi
39212,"Kami, Kochi",Kochi
39301,"Toyo, Kochi",Kochi
39302,"Nahari, Kochi",Kochi
39303,"Tano, Kochi",Kochi
39304,"Yasuda, Kochi",Kochi
39305,"Kitagawa, Kochi",Kochi
39306,"Umaji, Kochi",Kochi
39307,"Geisei, Kochi",Kochi
39341,"Motoyama, Kochi",Kochi
39344,"Otoyo, Kochi",Kochi
39363,"Tosa, Kochi (town)",Kochi
39364,"Okawa, Kochi",Kochi
39386,"Ino, Kochi",Kochi
39387,"Niyodogawa, Kochi",Kochi
39401,"Nakatosa, Kochi",Kochi
39402,"Sakawa, Kochi",Kochi
39403,"Ochi, Kochi",Kochi
39405,"Yusuhara, Kochi",Kochi
39410,"Hidaka, Kochi",Kochi
39411,"Tsuno, Kochi",Kochi
39412,"Shimanto, Kochi (town)",Kochi
39424,"Otsuki, Kochi",Kochi
39427,"Mihara, Kochi",Kochi
39428,"Kuroshio, Kochi",Kochi
40100,Kitakyushu,Miyagi
40101,"Moji-ku, Kitakyushu",Kitakyushu
40103,"Wakamatsu-ku, Kitakyushu",Kitakyushu
40105,"Tobata-ku, Kitakyushu",Kitakyushu
40106,"Kokurakita-ku, Kitakyushu",Kitakyushu
40107,"Kokuraminami-ku, Kitakyushu",Kitakyushu
40108,"Yahatahigashi-ku, Kitakyushu",Kitakyushu
40109,"Yahatanishi-ku, Kitakyushu",Kitakyushu
40130,Fukuoka,Kitakyushu
40131,"Higashi-ku, Fukuoka",Kitakyushu
40132,"Hakata-ku, Fukuoka",Kitakyushu
40133,"Chuo-ku, Fukuoka",Kitakyushu
40134,"Minami-ku, Fukuoka",Kitakyushu
40135,"Nishi-ku, Fukuoka",Kitakyushu
40136,"Jonan-ku, Fukuoka",Kitakyushu
40137,"Sawara-ku, Fukuoka",Kitakyushu
40202,"omuta, Fukuoka",Kitakyushu
40203,Kurume,Kitakyushu
40204,"Nogata, Fukuoka",Kitakyushu
40205,"Iizuka, Fukuoka",Kitakyushu
40206,"Tagawa, Fukuoka",Kitakyushu
40207,"Yanagawa, Fukuoka",Kitakyushu
40210,"Yame, Fukuoka",Kitakyushu
40211,"Chikugo, Fukuoka",Kitakyushu
40212,"okawa, Fukuoka",Kitakyushu
40213,"Yukuhashi, Fukuoka",Kitakyushu
40214,"Buzen, Fukuoka",Kitakyushu
40215,"Nakama, Fukuoka",Kitakyushu
40216,"Ogori, Fukuoka",Kitakyushu
40217,"Chikushino, Fukuoka",Kitakyushu
40218,"Kasuga, Fukuoka",Kitakyushu
40219,onojo,Kitakyushu
40220,"Munakata, Fukuoka",Kitakyushu
40221,"Dazaifu, Fukuoka",Kitakyushu
40223,"Koga, Fukuoka",Kitakyushu
40224,"Fukutsu, Fukuoka",Kitakyushu
40225,"Ukiha, Fukuoka",Kitakyushu
40226,Miyawaka,Kitakyushu
40227,"Kama, Fukuoka",Kitakyushu
40228,"Asakura, Fukuoka",Kitakyushu
40229,"Miyama, Fukuoka",Kitakyushu
40230,"Itoshima, Fukuoka",Kitakyushu
40231,"Nakagawa, Fukuoka",Kitakyushu
40341,"Umi, Fukuoka",Kitakyushu
40342,"Sasaguri, Fukuoka",Kitakyushu
40343,"Shime, Fukuoka",Kitakyushu
40344,"Sue, Fukuoka",Kitakyushu
40345,"Shingu, Fukuoka",Kitakyushu
40348,"Hisayama, Fukuoka",Kitakyushu
40349,"Kasuya, Fukuoka",Kitakyushu
40381,"Ashiya, Fukuoka",Kitakyushu
40382,"Mizumaki, Fukuoka",Kitakyushu
40383,"Okagaki, Fukuoka",Kitakyushu
40384,"Onga, Fukuoka",Kitakyushu
40401,"Kotake, Fukuoka",Kitakyushu
40402,"Kurate, Fukuoka",Kitakyushu
40421,"Keisen, Fukuoka",Kitakyushu
40447,"Chikuzen, Fukuoka",Kitakyushu
40448,"Toho, Fukuoka",Kitakyushu
40503,"Tachiarai, Fukuoka",Kitakyushu
40522,"oki, Fukuoka",Kitakyushu
40544,"Hirokawa, Fukuoka",Kitakyushu
40601,"Kawara, Fukuoka",Kitakyushu
40602,"Soeda, Fukuoka",Kitakyushu
40604,"Itoda, Fukuoka",Kitakyushu
40605,"Kawasaki, Fukuoka",Kitakyushu
40608,"oto, Fukuoka",Kitakyushu
40609,"Aka, Fukuoka",Kitakyushu
40610,"Fukuchi, Fukuoka",Kitakyushu
40621,"Kanda, Fukuoka",Kitakyushu
40625,"Miyako, Fukuoka",Kitakyushu
40642,"Yoshitomi, Fukuoka",Kitakyushu
40646,"Koge, Fukuoka",Kitakyushu
40647,"Chikujo, Fukuoka",Kitakyushu
41201,Saga (city),Saga
41202,"Karatsu, Saga",Saga
41203,"Tosu, Saga",Saga
41204,"Taku, Saga",Saga
41205,"Imari, Saga",Saga
41206,"Takeo, Saga",Saga
41207,"Kashima, Saga",Saga
41208,"Ogi, Saga",Saga
41209,"Ureshino, Saga",Saga
41210,"Kanzaki, Saga",Saga
41327,"Yoshinogari, Saga",Saga
41341,"Kiyama, Saga",Saga
41345,"Kamimine, Saga",Saga
41346,"Miyaki, Saga",Saga
41387,"Genkai, Saga",Saga
41401,"Arita, Saga",Saga
41423,"omachi, Saga",Saga
41424,"Kohoku, Saga",Saga
41425,"Shiroishi, Saga",Saga
41441,"Tara, Saga",Saga
42201,Nagasaki,Nagasaki
42202,"Sasebo, Nagasaki",Nagasaki
42203,"Shimabara, Nagasaki",Nagasaki
42204,"Isahaya, Nagasaki",Nagasaki
42205,"omura, Nagasaki",Nagasaki
42207,"Hirado, Nagasaki",Nagasaki
42208,"Matsuura, Nagasaki",Nagasaki
42209,"Tsushima, Nagasaki",Nagasaki
42210,"Iki, Nagasaki",Nagasaki
42211,"Goto, Nagasaki",Nagasaki
42212,"Saikai, Nagasaki",Nagasaki
42213,"Unzen, Nagasaki",Nagasaki
42214,Minamishimabara,Nagasaki
42307,"Nagayo, Nagasaki",Nagasaki
42308,"Togitsu, Nagasaki",Nagasaki
42321,"Higashisonogi, Nagasaki",Nagasaki
42322,"Kawatana, Nagasaki",Nagasaki
42323,"Hasami, Nagasaki",Nagasaki
42383,"Ojika, Nagasaki",Nagasaki
42391,"Saza, Nagasaki",Nagasaki
42411,Shin-Kamigoto,Nagasaki
43100,Kumamoto,Kumamoto
43101,"Chuo-ku, Kumamoto",Kumamoto
43102,"Higashi-ku, Kumamoto",Kumamoto
43103,"Nishi-ku, Kumamoto",Kumamoto
43104,"Minami-ku, Kumamoto",Kumamoto
43105,"Kita-ku, Kumamoto",Kumamoto
43202,"Yatsushiro, Kumamoto",Kumamoto
43203,"Hitoyoshi, Kumamoto",Kumamoto
43204,"Arao, Kumamoto",Kumamoto
43205,"Minamata, Kumamoto",Kumamoto
43206,"Tamana, Kumamoto",Kumamoto
43208,"Yamaga, Kumamoto",Kumamoto
43210,"Kikuchi, Kumamoto",Kumamoto
43211,"Uto, Kumamoto",Kumamoto
43212,Kami-Amakusa,Kumamoto
43213,"Uki, Kumamoto",Kumamoto
43214,"Aso, Kumamoto",Kumamoto
43215,"Amakusa, Kumamoto",Kumamoto
43216,"Koshi, Kumamoto",Kumamoto
43348,"Misato, Kumamoto",Kumamoto
43364,"Gyokuto, Kumamoto",Kumamoto
43367,"Nankan, Kumamoto",Kumamoto
43368,"Nagasu, Kumamoto",Kumamoto
43369,"Nagomi, Kumamoto",Kumamoto
43403,"ozu, Kumamoto",Kumamoto
43404,"Kikuyo, Kumamoto",Kumamoto
43423,"Minamioguni, Kumamoto",Kumamoto
43424,"Oguni, Kumamoto",Kumamoto
43425,"Ubuyama, Kumamoto",Kumamoto
43428,"Takamori, Kumamoto",Kumamoto
43432,"Nishihara, Kumamoto",Kumamoto
43433,"Minamiaso, Kumamoto",Kumamoto
43441,"Mifune, Kumamoto",Kumamoto
43442,"Kashima, Kumamoto",Kumamoto
43443,"Mashiki, Kumamoto",Kumamoto
43444,"Kosa, Kumamoto",Kumamoto
43447,"Yamato, Kumamoto",Kumamoto
43468,"Hikawa, Kumamoto",Kumamoto
43482,"Ashikita, Kumamoto",Kumamoto
43484,"Tsunagi, Kumamoto",Kumamoto
43501,"Nishiki, Kumamoto",Kumamoto
43505,"Taragi, Kumamoto",Kumamoto
43506,"Yunomae, Kumamoto",Kumamoto
43507,"Mizukami, Kumamoto",Kumamoto
43510,"Sagara, Kumamoto",Kumamoto
43511,"Itsuki, Kumamoto",Kumamoto
43512,"Yamae, Kumamoto",Kumamoto
43513,"Kuma, Kumamoto",Kumamoto
43514,"Asagiri, Kumamoto",Kumamoto
43531,"Reihoku, Kumamoto",Kumamoto
44201,oita (city),Oita
44202,Beppu,Oita
44203,"Nakatsu, oita",Oita
44204,"Hita, oita",Oita
44205,"Saiki, oita",Oita
44206,"Usuki, oita",Oita
44207,"Tsukumi, oita",Oita
44208,"Taketa, oita",Oita
44209,"Bungotakada, oita",Oita
44210,"Kitsuki, oita",Oita
44211,"Usa, oita",Oita
44212,Bungo-ono,Oita
44213,Yufu,Oita
44214,Kunisaki,Oita
44322,"Himeshima, oita",Oita
44341,"Hiji, oita",Oita
44461,"Kokonoe, oita",Oita
44462,"Kusu, oita",Oita
45201,Miyazaki (city),Miyazaki
45202,Miyakonojo,Miyazaki
45203,"Nobeoka, Miyazaki",Miyazaki
45204,"Nichinan, Miyazaki",Miyazaki
45205,"Kobayashi, Miyazaki",Miyazaki
45206,"Hyuga, Miyazaki",Miyazaki
45207,"Kushima, Miyazaki",Miyazaki
45208,"Saito, Miyazaki",Miyazaki
45209,"Ebino, Miyazaki",Miyazaki
45341,"Mimata, Miyazaki",Miyazaki
45361,"Takaharu, Miyazaki",Miyazaki
45382,"Kunitomi, Miyazaki",Miyazaki
45383,"Aya, Miyazaki",Miyazaki
45401,"Takanabe, Miyazaki",Miyazaki
45402,"Shintomi, Miyazaki",Miyazaki
45403,"Nishimera, Miyazaki",Miyazaki
45404,"Kijo, Miyazaki",Miyazaki
45405,"Kawaminami, Miyazaki",Miyazaki
45406,"Tsuno, Miyazaki",Miyazaki
45421,"Kadogawa, Miyazaki",Miyazaki
45429,"Morotsuka, Miyazaki",Miyazaki
45430,"Shiiba, Miyazaki",Miyazaki
45431,"Misato, Miyazaki",Miyazaki
45441,"Takachiho, Miyazaki",Miyazaki
45442,"Hinokage, Miyazaki",Miyazaki
45443,"Gokase, Miyazaki",Miyazaki
46201,Kagoshima,Kagoshima
46203,"Kanoya, Kagoshima",Kagoshima
46204,"Makurazaki, Kagoshima",Kagoshima
46206,"Akune, Kagoshima",Kagoshima
46208,"Izumi, Kagoshima",Kagoshima
46210,"Ibusuki, Kagoshima",Kagoshima
46213,"Nishinoomote, Kagoshima",Kagoshima
46214,"Tarumizu, Kagoshima",Kagoshima
46215,"Satsumasendai, Kagoshima",Kagoshima
46216,"Hioki, Kagoshima",Kagoshima
46217,"Soo, Kagoshima",Kagoshima
46218,"Kirishima, Kagoshima",Kagoshima
46219,Ichikikushikino,Kagoshima
46220,Minamisatsuma,Kagoshima
46221,"Shibushi, Kagoshima",Kagoshima
46222,"Amami, Kagoshima",Kagoshima
46223,Minamikyushu,Kagoshima
46224,"Isa, Kagoshima",Kagoshima
46225,"Aira, Kagoshima",Kagoshima
46303,"Mishima, Kagoshima",Kagoshima
46304,"Toshima, Kagoshima",Kagoshima
46392,"Satsuma, Kagoshima",Kagoshima
46404,"Nagashima, Kagoshima",Kagoshima
46452,"Yusui, Kagoshima",Kagoshima
46468,"osaki, Kagoshima",Kagoshima
46482,"Higashikushira, Kagoshima",Kagoshima
46490,"Kinko, Kagoshima",Kagoshima
46491,"Minamiosumi, Kagoshima",Kagoshima
46492,"Kimotsuki, Kagoshima",Kagoshima
46501,"Nakatane, Kagoshima",Kagoshima
46502,"Minamitane, Kagoshima",Kagoshima
46505,"Yakushima, Kagoshima",Kagoshima
46523,"Yamato, Kagoshima",Kagoshima
46524,Uken,Kagoshima
46525,"Setouchi, Kagoshima",Kagoshima
46527,"Tatsugo, Kagoshima",Kagoshima
46529,"Kikai, Kagoshima",Kagoshima
46530,"Tokunoshima, Kagoshima",Kagoshima
46531,"Amagi, Kagoshima",Kagoshima
46532,"Isen, Kagoshima",Kagoshima
46533,"Wadomari, Kagoshima",Kagoshima
46534,"China, Kagoshima",Kagoshima
46535,"Yoron, Kagoshima",Kagoshima
47201,Naha,Okinawa
47205,"Ginowan, Okinawa",Okinawa
47207,"Ishigaki, Okinawa",Okinawa
47208,"Urasoe, Okinawa",Okinawa
47209,Nago,Okinawa
47210,"Itoman, Okinawa",Okinawa
47211,Okinawa (city),Okinawa
47212,"Tomigusuku, Okinawa",Okinawa
47213,Uruma,Okinawa
47214,"Miyakojima, Okinawa",Okinawa
47215,Nanjo,Okinawa
47301,"Kunigami, Okinawa",Okinawa
47302,ogimi,Okinawa
47303,"Higashi, Okinawa",Okinawa
47306,"Nakijin, Okinawa",Okinawa
47308,"Motobu, Okinawa",Okinawa
47311,"Onna, Okinawa",Okinawa
47313,"Ginoza, Okinawa",Okinawa
47314,"Kin, Okinawa",Okinawa
47315,"Ie, Okinawa",Okinawa
47324,Yomitan,Okinawa
47325,"Kadena, Okinawa",Okinawa
47326,"Chatan, Okinawa",Okinawa
47327,"Kitanakagusuku, Okinawa",Okinawa
47328,"Nakagusuku, Okinawa",Okinawa
47329,"Nishihara, Okinawa",Okinawa
47348,"Yonabaru, Okinawa",Okinawa
47350,"Haebaru, Okinawa",Okinawa
47353,"Tokashiki, Okinawa",Okinawa
47354,"Zamami, Okinawa",Okinawa
47355,"Aguni, Okinawa",Okinawa
47356,"Tonaki, Okinawa",Okinawa
47357,"Minamidaito, Okinawa",Okinawa
47358,"Kitadaito, Okinawa",Okinawa
47359,"Iheya, Okinawa",Okinawa
47360,"Izena, Okinawa",Okinawa
47361,"Kumejima, Okinawa",Okinawa
47362,"Yaese, Okinawa",Okinawa
47375,"Tarama, Okinawa",Okinawa
47381,"Taketomi, Okinawa",Okinawa
47382,"Yonaguni, Okinawa",Okinawa
